time,Illumination(lux),year,month,day,hour
20190724:0910,86892.0,2019,07,24,09
20190724:1010,86746.8,2019,07,24,10
20190724:1110,82634.4,2019,07,24,11
20190724:1210,82926.0,2019,07,24,12
20190724:1310,85629.6,2019,07,24,13
20190724:1410,83646.0,2019,07,24,14
20190724:1510,5461.2,2019,07,24,15
20190724:1610,10917.6,2019,07,24,16
20190724:1710,4798.8,2019,07,24,17
20190724:1810,5402.400000000001,2019,07,24,18
20190724:1910,0.0,2019,07,24,19
20190724:2010,0.0,2019,07,24,20
20190724:2110,0.0,2019,07,24,21
20190724:2210,0.0,2019,07,24,22
20190724:2310,0.0,2019,07,24,23
20190725:0010,0.0,2019,07,25,00
20190725:0110,0.0,2019,07,25,01
20190725:0210,0.0,2019,07,25,02
20190725:0310,0.0,2019,07,25,03
20190725:0410,0.0,2019,07,25,04
20190725:0510,15871.199999999999,2019,07,25,05
20190725:0610,48794.4,2019,07,25,06
20190725:0710,69390.0,2019,07,25,07
20190725:0810,80390.4,2019,07,25,08
20190725:0910,85983.59999999999,2019,07,25,09
20190725:1010,84399.6,2019,07,25,10
20190725:1110,80432.4,2019,07,25,11
20190725:1210,79186.8,2019,07,25,12
20190725:1310,83334.0,2019,07,25,13
20190725:1410,84510.0,2019,07,25,14
20190725:1510,68396.40000000001,2019,07,25,15
20190725:1610,54565.2,2019,07,25,16
20190725:1710,49794.0,2019,07,25,17
20190725:1810,25906.8,2019,07,25,18
20190725:1910,0.0,2019,07,25,19
20190725:2010,0.0,2019,07,25,20
20190725:2110,0.0,2019,07,25,21
20190725:2210,0.0,2019,07,25,22
20190725:2310,0.0,2019,07,25,23
20190726:0010,0.0,2019,07,26,00
20190726:0110,0.0,2019,07,26,01
20190726:0210,0.0,2019,07,26,02
20190726:0310,0.0,2019,07,26,03
20190726:0410,0.0,2019,07,26,04
20190726:0510,0.0,2019,07,26,05
20190726:0610,6225.6,2019,07,26,06
20190726:0710,75865.20000000001,2019,07,26,07
20190726:0810,87596.40000000001,2019,07,26,08
20190726:0910,88639.2,2019,07,26,09
20190726:1010,80522.4,2019,07,26,10
20190726:1110,78332.4,2019,07,26,11
20190726:1210,75541.2,2019,07,26,12
20190726:1310,73782.0,2019,07,26,13
20190726:1410,88603.2,2019,07,26,14
20190726:1510,82087.2,2019,07,26,15
20190726:1610,69814.79999999999,2019,07,26,16
20190726:1710,34428.0,2019,07,26,17
20190726:1810,12788.4,2019,07,26,18
20190726:1910,0.0,2019,07,26,19
20190726:2010,0.0,2019,07,26,20
20190726:2110,0.0,2019,07,26,21
20190726:2210,0.0,2019,07,26,22
20190726:2310,0.0,2019,07,26,23
20190727:0010,0.0,2019,07,27,00
20190727:0110,0.0,2019,07,27,01
20190727:0210,0.0,2019,07,27,02
20190727:0310,0.0,2019,07,27,03
20190727:0410,0.0,2019,07,27,04
20190727:0510,8862.0,2019,07,27,05
20190727:0610,10446.0,2019,07,27,06
20190727:0710,47290.799999999996,2019,07,27,07
20190727:0810,19411.199999999997,2019,07,27,08
20190727:0910,16982.4,2019,07,27,09
20190727:1010,80180.4,2019,07,27,10
20190727:1110,5212.799999999999,2019,07,27,11
20190727:1210,0.0,2019,07,27,12
20190727:1310,0.0,2019,07,27,13
20190727:1410,0.0,2019,07,27,14
20190727:1510,0.0,2019,07,27,15
20190727:1610,11060.4,2019,07,27,16
20190727:1710,58054.8,2019,07,27,17
20190727:1810,814.8,2019,07,27,18
20190727:1910,0.0,2019,07,27,19
20190727:2010,0.0,2019,07,27,20
20190727:2110,0.0,2019,07,27,21
20190727:2210,0.0,2019,07,27,22
20190727:2310,0.0,2019,07,27,23
20190728:0010,0.0,2019,07,28,00
20190728:0110,0.0,2019,07,28,01
20190728:0210,0.0,2019,07,28,02
20190728:0310,0.0,2019,07,28,03
20190728:0410,0.0,2019,07,28,04
20190728:0510,0.0,2019,07,28,05
20190728:0610,350.4,2019,07,28,06
20190728:0710,4557.599999999999,2019,07,28,07
20190728:0810,52005.6,2019,07,28,08
20190728:0910,77722.8,2019,07,28,09
20190728:1010,56372.399999999994,2019,07,28,10
20190728:1110,83522.4,2019,07,28,11
20190728:1210,80623.2,2019,07,28,12
20190728:1310,84747.6,2019,07,28,13
20190728:1410,85654.79999999999,2019,07,28,14
20190728:1510,85542.0,2019,07,28,15
20190728:1610,78543.59999999999,2019,07,28,16
20190728:1710,63442.8,2019,07,28,17
20190728:1810,18286.8,2019,07,28,18
20190728:1910,0.0,2019,07,28,19
20190728:2010,0.0,2019,07,28,20
20190728:2110,0.0,2019,07,28,21
20190728:2210,0.0,2019,07,28,22
20190728:2310,0.0,2019,07,28,23
20190729:0010,0.0,2019,07,29,00
20190729:0110,0.0,2019,07,29,01
20190729:0210,0.0,2019,07,29,02
20190729:0310,0.0,2019,07,29,03
20190729:0410,0.0,2019,07,29,04
20190729:0510,38019.6,2019,07,29,05
20190729:0610,68130.0,2019,07,29,06
20190729:0710,87465.6,2019,07,29,07
20190729:0810,95346.0,2019,07,29,08
20190729:0910,98086.8,2019,07,29,09
20190729:1010,94736.40000000001,2019,07,29,10
20190729:1110,87152.4,2019,07,29,11
20190729:1210,87448.8,2019,07,29,12
20190729:1310,91743.59999999999,2019,07,29,13
20190729:1410,89514.0,2019,07,29,14
20190729:1510,79735.20000000001,2019,07,29,15
20190729:1610,79436.40000000001,2019,07,29,16
20190729:1710,66252.0,2019,07,29,17
20190729:1810,20378.399999999998,2019,07,29,18
20190729:1910,0.0,2019,07,29,19
20190729:2010,0.0,2019,07,29,20
20190729:2110,0.0,2019,07,29,21
20190729:2210,0.0,2019,07,29,22
20190729:2310,0.0,2019,07,29,23
20190730:0010,0.0,2019,07,30,00
20190730:0110,0.0,2019,07,30,01
20190730:0210,0.0,2019,07,30,02
20190730:0310,0.0,2019,07,30,03
20190730:0410,0.0,2019,07,30,04
20190730:0510,37236.0,2019,07,30,05
20190730:0610,64705.200000000004,2019,07,30,06
20190730:0710,83263.2,2019,07,30,07
20190730:0810,91064.4,2019,07,30,08
20190730:0910,97526.40000000001,2019,07,30,09
20190730:1010,96001.2,2019,07,30,10
20190730:1110,86713.2,2019,07,30,11
20190730:1210,87003.59999999999,2019,07,30,12
20190730:1310,89606.40000000001,2019,07,30,13
20190730:1410,88911.59999999999,2019,07,30,14
20190730:1510,85438.8,2019,07,30,15
20190730:1610,78567.6,2019,07,30,16
20190730:1710,69513.59999999999,2019,07,30,17
20190730:1810,19974.0,2019,07,30,18
20190730:1910,0.0,2019,07,30,19
20190730:2010,0.0,2019,07,30,20
20190730:2110,0.0,2019,07,30,21
20190730:2210,0.0,2019,07,30,22
20190730:2310,0.0,2019,07,30,23
20190731:0010,0.0,2019,07,31,00
20190731:0110,0.0,2019,07,31,01
20190731:0210,0.0,2019,07,31,02
20190731:0310,0.0,2019,07,31,03
20190731:0410,0.0,2019,07,31,04
20190731:0510,15302.4,2019,07,31,05
20190731:0610,51208.8,2019,07,31,06
20190731:0710,77324.4,2019,07,31,07
20190731:0810,89542.8,2019,07,31,08
20190731:0910,88962.0,2019,07,31,09
20190731:1010,85928.40000000001,2019,07,31,10
20190731:1110,58578.0,2019,07,31,11
20190731:1210,52674.0,2019,07,31,12
20190731:1310,14378.4,2019,07,31,13
20190731:1410,20715.6,2019,07,31,14
20190731:1510,42700.799999999996,2019,07,31,15
20190731:1610,11796.0,2019,07,31,16
20190731:1710,19089.600000000002,2019,07,31,17
20190731:1810,12452.4,2019,07,31,18
20190731:1910,0.0,2019,07,31,19
20190731:2010,0.0,2019,07,31,20
20190731:2110,0.0,2019,07,31,21
20190731:2210,0.0,2019,07,31,22
20190731:2310,0.0,2019,07,31,23
20190801:0010,0.0,2019,08,01,00
20190801:0110,0.0,2019,08,01,01
20190801:0210,0.0,2019,08,01,02
20190801:0310,0.0,2019,08,01,03
20190801:0410,0.0,2019,08,01,04
20190801:0510,3709.2,2019,08,01,05
20190801:0610,42930.0,2019,08,01,06
20190801:0710,60585.6,2019,08,01,07
20190801:0810,73282.8,2019,08,01,08
20190801:0910,74277.6,2019,08,01,09
20190801:1010,61011.6,2019,08,01,10
20190801:1110,55766.4,2019,08,01,11
20190801:1210,19111.199999999997,2019,08,01,12
20190801:1310,26095.2,2019,08,01,13
20190801:1410,16106.4,2019,08,01,14
20190801:1510,17269.2,2019,08,01,15
20190801:1610,25786.8,2019,08,01,16
20190801:1710,29880.0,2019,08,01,17
20190801:1810,2736.0,2019,08,01,18
20190801:1910,0.0,2019,08,01,19
20190801:2010,0.0,2019,08,01,20
20190801:2110,0.0,2019,08,01,21
20190801:2210,0.0,2019,08,01,22
20190801:2310,0.0,2019,08,01,23
20190802:0010,0.0,2019,08,02,00
20190802:0110,0.0,2019,08,02,01
20190802:0210,0.0,2019,08,02,02
20190802:0310,0.0,2019,08,02,03
20190802:0410,0.0,2019,08,02,04
20190802:0510,18141.600000000002,2019,08,02,05
20190802:0610,50160.0,2019,08,02,06
20190802:0710,74373.59999999999,2019,08,02,07
20190802:0810,84606.0,2019,08,02,08
20190802:0910,82461.59999999999,2019,08,02,09
20190802:1010,0.0,2019,08,02,10
20190802:1110,84214.79999999999,2019,08,02,11
20190802:1210,81244.79999999999,2019,08,02,12
20190802:1310,74496.0,2019,08,02,13
20190802:1410,0.0,2019,08,02,14
20190802:1510,77568.0,2019,08,02,15
20190802:1610,50571.6,2019,08,02,16
20190802:1710,55568.4,2019,08,02,17
20190802:1810,14054.400000000001,2019,08,02,18
20190802:1910,0.0,2019,08,02,19
20190802:2010,0.0,2019,08,02,20
20190802:2110,0.0,2019,08,02,21
20190802:2210,0.0,2019,08,02,22
20190802:2310,0.0,2019,08,02,23
20190803:0010,0.0,2019,08,03,00
20190803:0110,0.0,2019,08,03,01
20190803:0210,0.0,2019,08,03,02
20190803:0310,0.0,2019,08,03,03
20190803:0410,0.0,2019,08,03,04
20190803:0510,27739.2,2019,08,03,05
20190803:0610,58971.6,2019,08,03,06
20190803:0710,80406.0,2019,08,03,07
20190803:0810,91323.59999999999,2019,08,03,08
20190803:0910,96056.40000000001,2019,08,03,09
20190803:1010,92989.2,2019,08,03,10
20190803:1110,87361.2,2019,08,03,11
20190803:1210,87662.4,2019,08,03,12
20190803:1310,83372.4,2019,08,03,13
20190803:1410,61012.8,2019,08,03,14
20190803:1510,77529.6,2019,08,03,15
20190803:1610,80090.4,2019,08,03,16
20190803:1710,55720.799999999996,2019,08,03,17
20190803:1810,16387.2,2019,08,03,18
20190803:1910,0.0,2019,08,03,19
20190803:2010,0.0,2019,08,03,20
20190803:2110,0.0,2019,08,03,21
20190803:2210,0.0,2019,08,03,22
20190803:2310,0.0,2019,08,03,23
20190804:0010,0.0,2019,08,04,00
20190804:0110,0.0,2019,08,04,01
20190804:0210,0.0,2019,08,04,02
20190804:0310,0.0,2019,08,04,03
20190804:0410,0.0,2019,08,04,04
20190804:0510,20434.8,2019,08,04,05
20190804:0610,54634.8,2019,08,04,06
20190804:0710,72621.59999999999,2019,08,04,07
20190804:0810,86211.59999999999,2019,08,04,08
20190804:0910,91056.0,2019,08,04,09
20190804:1010,91675.20000000001,2019,08,04,10
20190804:1110,84658.8,2019,08,04,11
20190804:1210,81789.6,2019,08,04,12
20190804:1310,74755.20000000001,2019,08,04,13
20190804:1410,78375.6,2019,08,04,14
20190804:1510,83796.0,2019,08,04,15
20190804:1610,53810.4,2019,08,04,16
20190804:1710,40906.799999999996,2019,08,04,17
20190804:1810,7947.6,2019,08,04,18
20190804:1910,0.0,2019,08,04,19
20190804:2010,0.0,2019,08,04,20
20190804:2110,0.0,2019,08,04,21
20190804:2210,0.0,2019,08,04,22
20190804:2310,0.0,2019,08,04,23
20190805:0010,0.0,2019,08,05,00
20190805:0110,0.0,2019,08,05,01
20190805:0210,0.0,2019,08,05,02
20190805:0310,0.0,2019,08,05,03
20190805:0410,0.0,2019,08,05,04
20190805:0510,10429.199999999999,2019,08,05,05
20190805:0610,23070.0,2019,08,05,06
20190805:0710,68002.8,2019,08,05,07
20190805:0810,84472.8,2019,08,05,08
20190805:0910,87714.0,2019,08,05,09
20190805:1010,80476.8,2019,08,05,10
20190805:1110,64800.0,2019,08,05,11
20190805:1210,47857.2,2019,08,05,12
20190805:1310,54874.8,2019,08,05,13
20190805:1410,14313.6,2019,08,05,14
20190805:1510,65030.399999999994,2019,08,05,15
20190805:1610,64983.6,2019,08,05,16
20190805:1710,42576.0,2019,08,05,17
20190805:1810,17436.0,2019,08,05,18
20190805:1910,0.0,2019,08,05,19
20190805:2010,0.0,2019,08,05,20
20190805:2110,0.0,2019,08,05,21
20190805:2210,0.0,2019,08,05,22
20190805:2310,0.0,2019,08,05,23
20190806:0010,0.0,2019,08,06,00
20190806:0110,0.0,2019,08,06,01
20190806:0210,0.0,2019,08,06,02
20190806:0310,0.0,2019,08,06,03
20190806:0410,0.0,2019,08,06,04
20190806:0510,7374.0,2019,08,06,05
20190806:0610,0.0,2019,08,06,06
20190806:0710,50071.2,2019,08,06,07
20190806:0810,68080.8,2019,08,06,08
20190806:0910,57469.200000000004,2019,08,06,09
20190806:1010,64687.2,2019,08,06,10
20190806:1110,2788.7999999999997,2019,08,06,11
20190806:1210,13340.4,2019,08,06,12
20190806:1310,3115.2000000000003,2019,08,06,13
20190806:1410,35626.799999999996,2019,08,06,14
20190806:1510,22050.0,2019,08,06,15
20190806:1610,2127.6,2019,08,06,16
20190806:1710,1242.0,2019,08,06,17
20190806:1810,3183.6000000000004,2019,08,06,18
20190806:1910,0.0,2019,08,06,19
20190806:2010,0.0,2019,08,06,20
20190806:2110,0.0,2019,08,06,21
20190806:2210,0.0,2019,08,06,22
20190806:2310,0.0,2019,08,06,23
20190807:0010,0.0,2019,08,07,00
20190807:0110,0.0,2019,08,07,01
20190807:0210,0.0,2019,08,07,02
20190807:0310,0.0,2019,08,07,03
20190807:0410,0.0,2019,08,07,04
20190807:0510,0.0,2019,08,07,05
20190807:0610,0.0,2019,08,07,06
20190807:0710,0.0,2019,08,07,07
20190807:0810,764.4,2019,08,07,08
20190807:0910,0.0,2019,08,07,09
20190807:1010,0.0,2019,08,07,10
20190807:1110,0.0,2019,08,07,11
20190807:1210,0.0,2019,08,07,12
20190807:1310,13066.8,2019,08,07,13
20190807:1410,35312.399999999994,2019,08,07,14
20190807:1510,8586.0,2019,08,07,15
20190807:1610,0.0,2019,08,07,16
20190807:1710,418.8,2019,08,07,17
20190807:1810,8802.0,2019,08,07,18
20190807:1910,0.0,2019,08,07,19
20190807:2010,0.0,2019,08,07,20
20190807:2110,0.0,2019,08,07,21
20190807:2210,0.0,2019,08,07,22
20190807:2310,0.0,2019,08,07,23
20190808:0010,0.0,2019,08,08,00
20190808:0110,0.0,2019,08,08,01
20190808:0210,0.0,2019,08,08,02
20190808:0310,0.0,2019,08,08,03
20190808:0410,0.0,2019,08,08,04
20190808:0510,0.0,2019,08,08,05
20190808:0610,9154.800000000001,2019,08,08,06
20190808:0710,26307.6,2019,08,08,07
20190808:0810,31255.199999999997,2019,08,08,08
20190808:0910,85651.2,2019,08,08,09
20190808:1010,86618.40000000001,2019,08,08,10
20190808:1110,80119.2,2019,08,08,11
20190808:1210,40194.0,2019,08,08,12
20190808:1310,88776.0,2019,08,08,13
20190808:1410,89028.0,2019,08,08,14
20190808:1510,92943.59999999999,2019,08,08,15
20190808:1610,78184.79999999999,2019,08,08,16
20190808:1710,50863.200000000004,2019,08,08,17
20190808:1810,16010.399999999998,2019,08,08,18
20190808:1910,0.0,2019,08,08,19
20190808:2010,0.0,2019,08,08,20
20190808:2110,0.0,2019,08,08,21
20190808:2210,0.0,2019,08,08,22
20190808:2310,0.0,2019,08,08,23
20190809:0010,0.0,2019,08,09,00
20190809:0110,0.0,2019,08,09,01
20190809:0210,0.0,2019,08,09,02
20190809:0310,0.0,2019,08,09,03
20190809:0410,0.0,2019,08,09,04
20190809:0510,0.0,2019,08,09,05
20190809:0610,17312.4,2019,08,09,06
20190809:0710,1017.6,2019,08,09,07
20190809:0810,26959.2,2019,08,09,08
20190809:0910,79904.4,2019,08,09,09
20190809:1010,82722.0,2019,08,09,10
20190809:1110,41130.0,2019,08,09,11
20190809:1210,44264.4,2019,08,09,12
20190809:1310,33408.0,2019,08,09,13
20190809:1410,31605.6,2019,08,09,14
20190809:1510,42790.799999999996,2019,08,09,15
20190809:1610,5431.2,2019,08,09,16
20190809:1710,2145.6,2019,08,09,17
20190809:1810,4767.599999999999,2019,08,09,18
20190809:1910,0.0,2019,08,09,19
20190809:2010,0.0,2019,08,09,20
20190809:2110,0.0,2019,08,09,21
20190809:2210,0.0,2019,08,09,22
20190809:2310,0.0,2019,08,09,23
20190810:0010,0.0,2019,08,10,00
20190810:0110,0.0,2019,08,10,01
20190810:0210,0.0,2019,08,10,02
20190810:0310,0.0,2019,08,10,03
20190810:0410,0.0,2019,08,10,04
20190810:0510,1796.4,2019,08,10,05
20190810:0610,48512.399999999994,2019,08,10,06
20190810:0710,67240.8,2019,08,10,07
20190810:0810,63045.6,2019,08,10,08
20190810:0910,83220.0,2019,08,10,09
20190810:1010,65728.8,2019,08,10,10
20190810:1110,47536.799999999996,2019,08,10,11
20190810:1210,31879.200000000004,2019,08,10,12
20190810:1310,30816.0,2019,08,10,13
20190810:1410,21502.8,2019,08,10,14
20190810:1510,25170.0,2019,08,10,15
20190810:1610,35841.6,2019,08,10,16
20190810:1710,16087.2,2019,08,10,17
20190810:1810,11210.4,2019,08,10,18
20190810:1910,0.0,2019,08,10,19
20190810:2010,0.0,2019,08,10,20
20190810:2110,0.0,2019,08,10,21
20190810:2210,0.0,2019,08,10,22
20190810:2310,0.0,2019,08,10,23
20190811:0010,0.0,2019,08,11,00
20190811:0110,0.0,2019,08,11,01
20190811:0210,0.0,2019,08,11,02
20190811:0310,0.0,2019,08,11,03
20190811:0410,0.0,2019,08,11,04
20190811:0510,5526.0,2019,08,11,05
20190811:0610,21927.6,2019,08,11,06
20190811:0710,41643.6,2019,08,11,07
20190811:0810,62931.59999999999,2019,08,11,08
20190811:0910,54400.799999999996,2019,08,11,09
20190811:1010,43980.0,2019,08,11,10
20190811:1110,36340.799999999996,2019,08,11,11
20190811:1210,27781.199999999997,2019,08,11,12
20190811:1310,41119.200000000004,2019,08,11,13
20190811:1410,0.0,2019,08,11,14
20190811:1510,65943.59999999999,2019,08,11,15
20190811:1610,5514.0,2019,08,11,16
20190811:1710,2643.6000000000004,2019,08,11,17
20190811:1810,0.0,2019,08,11,18
20190811:1910,0.0,2019,08,11,19
20190811:2010,0.0,2019,08,11,20
20190811:2110,0.0,2019,08,11,21
20190811:2210,0.0,2019,08,11,22
20190811:2310,0.0,2019,08,11,23
20190812:0010,0.0,2019,08,12,00
20190812:0110,0.0,2019,08,12,01
20190812:0210,0.0,2019,08,12,02
20190812:0310,0.0,2019,08,12,03
20190812:0410,0.0,2019,08,12,04
20190812:0510,945.6,2019,08,12,05
20190812:0610,9878.4,2019,08,12,06
20190812:0710,19128.0,2019,08,12,07
20190812:0810,0.0,2019,08,12,08
20190812:0910,88047.6,2019,08,12,09
20190812:1010,12508.8,2019,08,12,10
20190812:1110,22524.0,2019,08,12,11
20190812:1210,0.0,2019,08,12,12
20190812:1310,0.0,2019,08,12,13
20190812:1410,46257.600000000006,2019,08,12,14
20190812:1510,0.0,2019,08,12,15
20190812:1610,0.0,2019,08,12,16
20190812:1710,33964.8,2019,08,12,17
20190812:1810,6873.6,2019,08,12,18
20190812:1910,0.0,2019,08,12,19
20190812:2010,0.0,2019,08,12,20
20190812:2110,0.0,2019,08,12,21
20190812:2210,0.0,2019,08,12,22
20190812:2310,0.0,2019,08,12,23
20190813:0010,0.0,2019,08,13,00
20190813:0110,0.0,2019,08,13,01
20190813:0210,0.0,2019,08,13,02
20190813:0310,0.0,2019,08,13,03
20190813:0410,0.0,2019,08,13,04
20190813:0510,17475.6,2019,08,13,05
20190813:0610,61809.600000000006,2019,08,13,06
20190813:0710,81361.2,2019,08,13,07
20190813:0810,83481.59999999999,2019,08,13,08
20190813:0910,31014.0,2019,08,13,09
20190813:1010,42488.4,2019,08,13,10
20190813:1110,21012.0,2019,08,13,11
20190813:1210,30386.4,2019,08,13,12
20190813:1310,54205.2,2019,08,13,13
20190813:1410,19365.6,2019,08,13,14
20190813:1510,9505.199999999999,2019,08,13,15
20190813:1610,32504.4,2019,08,13,16
20190813:1710,43983.6,2019,08,13,17
20190813:1810,10167.6,2019,08,13,18
20190813:1910,0.0,2019,08,13,19
20190813:2010,0.0,2019,08,13,20
20190813:2110,0.0,2019,08,13,21
20190813:2210,0.0,2019,08,13,22
20190813:2310,0.0,2019,08,13,23
20190814:0010,0.0,2019,08,14,00
20190814:0110,0.0,2019,08,14,01
20190814:0210,0.0,2019,08,14,02
20190814:0310,0.0,2019,08,14,03
20190814:0410,0.0,2019,08,14,04
20190814:0510,11979.6,2019,08,14,05
20190814:0610,8452.8,2019,08,14,06
20190814:0710,4705.2,2019,08,14,07
20190814:0810,15355.199999999999,2019,08,14,08
20190814:0910,72844.79999999999,2019,08,14,09
20190814:1010,91570.8,2019,08,14,10
20190814:1110,93625.20000000001,2019,08,14,11
20190814:1210,92072.4,2019,08,14,12
20190814:1310,97436.40000000001,2019,08,14,13
20190814:1410,95534.4,2019,08,14,14
20190814:1510,97519.2,2019,08,14,15
20190814:1610,80538.0,2019,08,14,16
20190814:1710,53397.600000000006,2019,08,14,17
20190814:1810,9253.2,2019,08,14,18
20190814:1910,0.0,2019,08,14,19
20190814:2010,0.0,2019,08,14,20
20190814:2110,0.0,2019,08,14,21
20190814:2210,0.0,2019,08,14,22
20190814:2310,0.0,2019,08,14,23
20190815:0010,0.0,2019,08,15,00
20190815:0110,0.0,2019,08,15,01
20190815:0210,0.0,2019,08,15,02
20190815:0310,0.0,2019,08,15,03
20190815:0410,0.0,2019,08,15,04
20190815:0510,5138.4,2019,08,15,05
20190815:0610,36574.8,2019,08,15,06
20190815:0710,23926.8,2019,08,15,07
20190815:0810,4153.2,2019,08,15,08
20190815:0910,83119.2,2019,08,15,09
20190815:1010,69811.2,2019,08,15,10
20190815:1110,73160.4,2019,08,15,11
20190815:1210,48751.2,2019,08,15,12
20190815:1310,80239.2,2019,08,15,13
20190815:1410,25275.6,2019,08,15,14
20190815:1510,9626.4,2019,08,15,15
20190815:1610,32781.6,2019,08,15,16
20190815:1710,18703.2,2019,08,15,17
20190815:1810,6583.2,2019,08,15,18
20190815:1910,0.0,2019,08,15,19
20190815:2010,0.0,2019,08,15,20
20190815:2110,0.0,2019,08,15,21
20190815:2210,0.0,2019,08,15,22
20190815:2310,0.0,2019,08,15,23
20190816:0010,0.0,2019,08,16,00
20190816:0110,0.0,2019,08,16,01
20190816:0210,0.0,2019,08,16,02
20190816:0310,0.0,2019,08,16,03
20190816:0410,0.0,2019,08,16,04
20190816:0510,9530.4,2019,08,16,05
20190816:0610,14772.0,2019,08,16,06
20190816:0710,67706.40000000001,2019,08,16,07
20190816:0810,86629.2,2019,08,16,08
20190816:0910,92522.4,2019,08,16,09
20190816:1010,74876.40000000001,2019,08,16,10
20190816:1110,51441.6,2019,08,16,11
20190816:1210,25233.6,2019,08,16,12
20190816:1310,17854.8,2019,08,16,13
20190816:1410,33166.799999999996,2019,08,16,14
20190816:1510,61089.6,2019,08,16,15
20190816:1610,27612.0,2019,08,16,16
20190816:1710,9980.4,2019,08,16,17
20190816:1810,3535.2000000000003,2019,08,16,18
20190816:1910,0.0,2019,08,16,19
